date,order_id,product_id,product_name,quantity,unit_price,total_amount,channel,region,customer_id
2025-07-13,ORD-472235,P007,男士全效保濕霜,4,450,1800,momo,新竹,C6193
2025-09-29,ORD-983101,P002,保濕控油化妝水,5,420,2100,蝦皮,台中,C5550
2025-12-31,ORD-687712,P003,清爽防曬乳 SPF50+,4,520,2080,實體門市,高雄,C5104
2025-12-17,ORD-556564,P002,保濕控油化妝水,5,420,2100,momo,台中,C1414
2025-07-07,ORD-863878,P008,美白淡斑精華,3,780,2340,實體門市,台中,C4129
2025-07-15,ORD-883945,P006,舒緩修復面膜,2,180,360,官網,台中,C8243
2025-07-04,ORD-714663,P004,溫和卸妝水,1,350,350,momo,台南,C2541
2025-07-08,ORD-113625,P005,毛孔緊緻精華液,5,680,3400,momo,台北,C5504
2025-11-25,ORD-146050,P008,美白淡斑精華,4,780,3120,momo,台南,C1937
2025-10-20,ORD-737058,P001,控油潔面凝膠,4,380,1520,實體門市,高雄,C3847
2025-08-31,ORD-130237,P002,保濕控油化妝水,3,420,1260,蝦皮,台中,C3156
2025-02-12,ORD-158770,P007,男士全效保濕霜,1,450,450,實體門市,台北,C6148
2025-02-19,ORD-786927,P005,毛孔緊緻精華液,2,680,1360,官網,台南,C6185
2025-12-30,ORD-857213,P003,清爽防曬乳 SPF50+,5,520,2600,momo,新竹,C1232
2025-12-07,ORD-978409,P007,男士全效保濕霜,4,450,1800,官網,台北,C4161
2025-09-14,ORD-188047,P003,清爽防曬乳 SPF50+,3,520,1560,蝦皮,高雄,C1729
2025-05-22,ORD-529131,P004,溫和卸妝水,5,350,1750,蝦皮,台北,C6098
2025-05-21,ORD-458038,P006,舒緩修復面膜,1,180,180,實體門市,新竹,C2410
2025-10-17,ORD-221909,P008,美白淡斑精華,1,780,780,官網,台中,C2415
2025-04-06,ORD-757063,P006,舒緩修復面膜,5,180,900,官網,台中,C1171
2025-04-22,ORD-185222,P006,舒緩修復面膜,4,180,720,蝦皮,台南,C4130
2025-03-09,ORD-497735,P005,毛孔緊緻精華液,1,680,680,momo,台中,C5570
2025-03-13,ORD-336936,P006,舒緩修復面膜,4,180,720,蝦皮,台南,C4264
2025-04-01,ORD-831442,P005,毛孔緊緻精華液,3,680,2040,實體門市,台南,C2514
2025-09-08,ORD-481276,P006,舒緩修復面膜,5,180,900,momo,新竹,C8367
2025-11-20,ORD-975271,P003,清爽防曬乳 SPF50+,1,520,520,實體門市,台中,C9813
2025-10-19,ORD-463773,P004,溫和卸妝水,4,350,1400,momo,台中,C6606
2025-12-25,ORD-638205,P005,毛孔緊緻精華液,1,680,680,蝦皮,台南,C4575
2025-08-28,ORD-220898,P005,毛孔緊緻精華液,1,680,680,蝦皮,高雄,C3290
2025-08-28,ORD-691155,P006,舒緩修復面膜,3,180,540,實體門市,新竹,C1554
2025-06-15,ORD-266461,P002,保濕控油化妝水,4,420,1680,實體門市,高雄,C6483
2025-06-22,ORD-421153,P002,保濕控油化妝水,4,420,1680,蝦皮,高雄,C9958
2025-04-06,ORD-948530,P001,控油潔面凝膠,4,380,1520,實體門市,新竹,C8126
2025-07-24,ORD-364843,P008,美白淡斑精華,2,780,1560,momo,新竹,C6535
2025-09-05,ORD-142078,P007,男士全效保濕霜,3,450,1350,蝦皮,新竹,C2767
2025-08-04,ORD-705540,P007,男士全效保濕霜,3,450,1350,實體門市,新竹,C1467
2025-03-25,ORD-725843,P003,清爽防曬乳 SPF50+,3,520,1560,蝦皮,新竹,C3286
2025-03-08,ORD-194789,P006,舒緩修復面膜,1,180,180,momo,台中,C6670
2025-08-23,ORD-582961,P007,男士全效保濕霜,2,450,900,官網,台中,C4283
2025-03-30,ORD-184279,P005,毛孔緊緻精華液,3,680,2040,蝦皮,台中,C4331
2025-08-12,ORD-817974,P002,保濕控油化妝水,3,420,1260,momo,台北,C8820
2025-03-23,ORD-593670,P006,舒緩修復面膜,1,180,180,實體門市,台中,C8738
2025-12-09,ORD-840529,P007,男士全效保濕霜,4,450,1800,蝦皮,台北,C7350
2025-03-07,ORD-519308,P006,舒緩修復面膜,2,180,360,momo,台南,C7956
2025-11-02,ORD-175137,P007,男士全效保濕霜,5,450,2250,momo,高雄,C1440
2025-04-24,ORD-487063,P003,清爽防曬乳 SPF50+,2,520,1040,momo,台南,C9215
2025-01-01,ORD-776936,P007,男士全效保濕霜,1,450,450,蝦皮,台中,C9191
2025-04-07,ORD-416604,P001,控油潔面凝膠,2,380,760,實體門市,台北,C6563
2025-07-16,ORD-398806,P003,清爽防曬乳 SPF50+,5,520,2600,momo,高雄,C8875
2025-01-18,ORD-288238,P005,毛孔緊緻精華液,4,680,2720,蝦皮,高雄,C9476
2025-02-24,ORD-463108,P008,美白淡斑精華,1,780,780,官網,高雄,C1200
2025-03-24,ORD-702597,P006,舒緩修復面膜,2,180,360,實體門市,高雄,C1189
2025-09-06,ORD-908829,P007,男士全效保濕霜,4,450,1800,官網,台南,C7962
2025-05-13,ORD-946331,P002,保濕控油化妝水,5,420,2100,實體門市,新竹,C7108
2025-08-31,ORD-482585,P006,舒緩修復面膜,5,180,900,官網,台中,C7947
2025-09-30,ORD-257692,P007,男士全效保濕霜,1,450,450,官網,台南,C5224
2025-04-12,ORD-150901,P008,美白淡斑精華,4,780,3120,實體門市,台南,C1652
2025-03-04,ORD-484936,P008,美白淡斑精華,4,780,3120,官網,新竹,C7050
2025-05-10,ORD-807784,P007,男士全效保濕霜,3,450,1350,momo,台北,C9892
2025-05-17,ORD-474221,P003,清爽防曬乳 SPF50+,3,520,1560,實體門市,台北,C8319
2025-06-16,ORD-724719,P005,毛孔緊緻精華液,1,680,680,官網,台南,C1599
2025-09-30,ORD-283745,P007,男士全效保濕霜,2,450,900,官網,新竹,C2549
2025-03-06,ORD-552041,P003,清爽防曬乳 SPF50+,4,520,2080,momo,台南,C8504
2025-12-19,ORD-696711,P004,溫和卸妝水,5,350,1750,實體門市,台北,C2253
2025-06-17,ORD-253878,P006,舒緩修復面膜,1,180,180,官網,高雄,C9398
2025-02-10,ORD-543054,P006,舒緩修復面膜,3,180,540,實體門市,台北,C4013
2025-05-12,ORD-222080,P002,保濕控油化妝水,4,420,1680,蝦皮,新竹,C5275
2025-06-05,ORD-492415,P004,溫和卸妝水,1,350,350,實體門市,台中,C8158
2025-05-21,ORD-625927,P003,清爽防曬乳 SPF50+,3,520,1560,官網,新竹,C7531
2025-04-03,ORD-105296,P005,毛孔緊緻精華液,3,680,2040,實體門市,台中,C1306
2025-08-01,ORD-584904,P003,清爽防曬乳 SPF50+,5,520,2600,momo,台北,C4626
2025-04-26,ORD-331795,P001,控油潔面凝膠,3,380,1140,官網,新竹,C5715
2025-12-31,ORD-541203,P008,美白淡斑精華,5,780,3900,momo,新竹,C7374
2025-09-01,ORD-457140,P001,控油潔面凝膠,3,380,1140,momo,台南,C8280
2025-03-19,ORD-320869,P008,美白淡斑精華,4,780,3120,蝦皮,高雄,C5189
2025-07-26,ORD-762054,P001,控油潔面凝膠,6,380,2280,實體門市,新竹,C6657
2025-02-12,ORD-487125,P004,溫和卸妝水,5,350,1750,momo,台南,C6166
2025-08-20,ORD-263473,P008,美白淡斑精華,1,780,780,蝦皮,新竹,C6761
2025-10-17,ORD-902097,P007,男士全效保濕霜,4,450,1800,官網,台南,C9040
2025-05-01,ORD-238094,P007,男士全效保濕霜,5,450,2250,實體門市,新竹,C3023
2025-02-19,ORD-321569,P007,男士全效保濕霜,2,450,900,官網,新竹,C5740
2025-04-02,ORD-676790,P003,清爽防曬乳 SPF50+,4,520,2080,實體門市,台南,C4567
2025-08-03,ORD-907927,P005,毛孔緊緻精華液,3,680,2040,momo,台北,C6206
2025-09-15,ORD-523589,P007,男士全效保濕霜,2,450,900,實體門市,高雄,C5690
2025-08-19,ORD-402417,P003,清爽防曬乳 SPF50+,4,520,2080,官網,新竹,C6473
2025-08-26,ORD-708339,P003,清爽防曬乳 SPF50+,3,520,1560,實體門市,高雄,C7722
2025-04-07,ORD-335082,P001,控油潔面凝膠,5,380,1900,蝦皮,新竹,C9247
2025-02-11,ORD-440808,P007,男士全效保濕霜,1,450,450,蝦皮,台中,C8731
2025-12-17,ORD-123823,P002,保濕控油化妝水,3,420,1260,實體門市,新竹,C9377
2025-04-09,ORD-486991,P003,清爽防曬乳 SPF50+,4,520,2080,蝦皮,台中,C8736
2025-12-31,ORD-239093,P004,溫和卸妝水,3,350,1050,momo,台北,C1506
2025-04-16,ORD-356950,P008,美白淡斑精華,4,780,3120,實體門市,台中,C3897
2025-08-25,ORD-267003,P002,保濕控油化妝水,7,420,2940,蝦皮,高雄,C2144
2025-01-04,ORD-645015,P001,控油潔面凝膠,4,380,1520,實體門市,高雄,C2152
2025-08-02,ORD-226858,P005,毛孔緊緻精華液,5,680,3400,官網,高雄,C8877
2025-01-31,ORD-968543,P005,毛孔緊緻精華液,4,680,2720,官網,台南,C7544
2025-09-19,ORD-925673,P008,美白淡斑精華,4,780,3120,官網,台北,C3391
2025-05-15,ORD-484265,P002,保濕控油化妝水,2,420,840,實體門市,台南,C3325
2025-05-05,ORD-377356,P008,美白淡斑精華,2,780,1560,官網,台南,C2213
2025-08-23,ORD-893751,P008,美白淡斑精華,2,780,1560,momo,台南,C5838
2025-12-19,ORD-925621,P008,美白淡斑精華,3,780,2340,實體門市,台南,C5510
2025-11-01,ORD-255214,P001,控油潔面凝膠,2,380,760,momo,台北,C4621
2025-07-09,ORD-421559,P006,舒緩修復面膜,3,180,540,蝦皮,新竹,C5992
2025-09-01,ORD-261943,P008,美白淡斑精華,3,780,2340,蝦皮,台中,C5789
2025-07-16,ORD-129365,P005,毛孔緊緻精華液,2,680,1360,蝦皮,新竹,C5963
2025-03-17,ORD-481851,P001,控油潔面凝膠,3,380,1140,實體門市,高雄,C3791
2025-06-26,ORD-429563,P003,清爽防曬乳 SPF50+,8,520,4160,momo,高雄,C8950
2025-11-28,ORD-605468,P003,清爽防曬乳 SPF50+,5,520,2600,蝦皮,高雄,C7223
2025-01-08,ORD-335746,P002,保濕控油化妝水,3,420,1260,momo,台中,C4675
2025-03-18,ORD-915807,P005,毛孔緊緻精華液,5,680,3400,官網,台中,C6840
2025-09-13,ORD-769658,P008,美白淡斑精華,5,780,3900,官網,新竹,C4741
2025-04-14,ORD-517848,P006,舒緩修復面膜,1,180,180,官網,台南,C9313
2025-02-04,ORD-660730,P005,毛孔緊緻精華液,5,680,3400,官網,台北,C8317
2025-10-18,ORD-368511,P004,溫和卸妝水,2,350,700,蝦皮,台中,C4741
2025-12-20,ORD-142187,P008,美白淡斑精華,2,780,1560,momo,新竹,C5546
2025-02-16,ORD-238987,P004,溫和卸妝水,1,350,350,momo,台北,C4403
2025-04-27,ORD-898679,P004,溫和卸妝水,5,350,1750,實體門市,高雄,C2610
2025-10-02,ORD-928391,P001,控油潔面凝膠,3,380,1140,官網,台中,C8836
2025-03-01,ORD-599159,P008,美白淡斑精華,1,780,780,蝦皮,台北,C9886
2025-10-29,ORD-610898,P004,溫和卸妝水,5,350,1750,momo,新竹,C1157
2025-10-25,ORD-854955,P007,男士全效保濕霜,1,450,450,實體門市,台中,C8475
2025-01-01,ORD-730565,P005,毛孔緊緻精華液,4,680,2720,momo,高雄,C3892
2025-06-18,ORD-397539,P008,美白淡斑精華,5,780,3900,momo,台南,C9719
2025-05-08,ORD-810769,P006,舒緩修復面膜,3,180,540,momo,高雄,C2826
2025-04-04,ORD-434713,P008,美白淡斑精華,1,780,780,實體門市,高雄,C3672
2025-04-02,ORD-805666,P002,保濕控油化妝水,4,420,1680,momo,台北,C8261
2025-06-25,ORD-899908,P003,清爽防曬乳 SPF50+,3,520,1560,蝦皮,台中,C6033
2025-09-14,ORD-903650,P005,毛孔緊緻精華液,3,680,2040,實體門市,台北,C5916
2025-11-09,ORD-804524,P004,溫和卸妝水,5,350,1750,蝦皮,台南,C3562
2025-04-09,ORD-993761,P007,男士全效保濕霜,2,450,900,蝦皮,新竹,C3574
2025-06-16,ORD-927062,P008,美白淡斑精華,5,780,3900,實體門市,台南,C4747
2025-05-15,ORD-488802,P008,美白淡斑精華,3,780,2340,蝦皮,台南,C6467
2025-07-01,ORD-422979,P006,舒緩修復面膜,4,180,720,實體門市,新竹,C7447
2025-08-02,ORD-528645,P001,控油潔面凝膠,5,380,1900,momo,台中,C8485
2025-05-21,ORD-318742,P001,控油潔面凝膠,2,380,760,momo,台南,C7119
2025-01-13,ORD-929339,P006,舒緩修復面膜,4,180,720,實體門市,台南,C4267
2025-04-21,ORD-212024,P008,美白淡斑精華,3,780,2340,官網,台中,C3628
2025-06-16,ORD-592696,P008,美白淡斑精華,5,780,3900,官網,高雄,C8979
2025-05-08,ORD-714585,P005,毛孔緊緻精華液,5,680,3400,實體門市,台北,C2661
2025-01-29,ORD-664024,P006,舒緩修復面膜,3,180,540,momo,高雄,C5656
2025-02-26,ORD-886249,P008,美白淡斑精華,2,780,1560,官網,台南,C7779
2025-03-19,ORD-413372,P003,清爽防曬乳 SPF50+,5,520,2600,蝦皮,新竹,C2441
2025-08-13,ORD-700554,P004,溫和卸妝水,3,350,1050,momo,新竹,C9700
2025-05-30,ORD-909606,P001,控油潔面凝膠,2,380,760,官網,台南,C6918
2025-08-17,ORD-436873,P004,溫和卸妝水,2,350,700,實體門市,台中,C8549
2025-07-05,ORD-810587,P006,舒緩修復面膜,2,180,360,momo,台南,C1379
2025-03-13,ORD-548088,P002,保濕控油化妝水,4,420,1680,實體門市,高雄,C1786
2025-09-28,ORD-491616,P001,控油潔面凝膠,5,380,1900,官網,新竹,C8163
2025-01-17,ORD-615909,P006,舒緩修復面膜,5,180,900,momo,新竹,C6468
2025-11-21,ORD-692767,P002,保濕控油化妝水,1,420,420,官網,新竹,C2840
2025-09-30,ORD-987409,P003,清爽防曬乳 SPF50+,5,520,2600,官網,新竹,C8675
2025-11-09,ORD-904378,P004,溫和卸妝水,1,350,350,實體門市,台南,C8630
2025-08-20,ORD-290498,P003,清爽防曬乳 SPF50+,4,520,2080,momo,高雄,C9646
2025-12-21,ORD-520967,P007,男士全效保濕霜,1,450,450,momo,台北,C7388
2025-01-10,ORD-438044,P001,控油潔面凝膠,2,380,760,實體門市,台中,C5241
2025-04-25,ORD-579989,P006,舒緩修復面膜,5,180,900,蝦皮,新竹,C6810
2025-10-23,ORD-910540,P003,清爽防曬乳 SPF50+,2,520,1040,蝦皮,台中,C6054
2025-04-03,ORD-659333,P002,保濕控油化妝水,1,420,420,官網,台中,C9848
2025-06-28,ORD-341281,P002,保濕控油化妝水,5,420,2100,蝦皮,台中,C5963
2025-03-25,ORD-344296,P007,男士全效保濕霜,3,450,1350,蝦皮,台南,C1447
2025-03-12,ORD-974677,P008,美白淡斑精華,1,780,780,實體門市,台北,C8273
2025-04-17,ORD-568516,P007,男士全效保濕霜,1,450,450,實體門市,高雄,C4254
2025-04-16,ORD-954064,P007,男士全效保濕霜,5,450,2250,官網,台北,C3868
2025-09-17,ORD-893359,P002,保濕控油化妝水,2,420,840,蝦皮,台北,C9013
2025-11-06,ORD-535293,P006,舒緩修復面膜,3,180,540,蝦皮,台中,C2487
2025-09-17,ORD-367685,P006,舒緩修復面膜,4,180,720,官網,高雄,C1264
2025-01-04,ORD-519753,P007,男士全效保濕霜,4,450,1800,官網,台南,C6904
2025-06-08,ORD-415300,P002,保濕控油化妝水,7,420,2940,蝦皮,台北,C7384
2025-08-30,ORD-778805,P001,控油潔面凝膠,6,380,2280,momo,台北,C3305
2025-05-08,ORD-109724,P003,清爽防曬乳 SPF50+,5,520,2600,蝦皮,新竹,C3551
2025-03-13,ORD-164153,P008,美白淡斑精華,1,780,780,蝦皮,台南,C7089
2025-11-13,ORD-539604,P007,男士全效保濕霜,2,450,900,蝦皮,台中,C9496
2025-03-19,ORD-214705,P003,清爽防曬乳 SPF50+,3,520,1560,蝦皮,台北,C9151
2025-04-15,ORD-755687,P005,毛孔緊緻精華液,4,680,2720,momo,台南,C6260
2025-01-15,ORD-129881,P001,控油潔面凝膠,3,380,1140,實體門市,台北,C3364
2025-07-28,ORD-899541,P001,控油潔面凝膠,7,380,2660,蝦皮,台中,C2640
2025-01-08,ORD-196598,P006,舒緩修復面膜,2,180,360,實體門市,台北,C2841
2025-09-01,ORD-997728,P008,美白淡斑精華,4,780,3120,實體門市,台中,C1011
2025-06-09,ORD-369338,P008,美白淡斑精華,4,780,3120,蝦皮,台南,C9847
2025-07-07,ORD-885088,P002,保濕控油化妝水,6,420,2520,蝦皮,台中,C4593
2025-09-21,ORD-336508,P003,清爽防曬乳 SPF50+,2,520,1040,官網,台北,C7616
2025-05-25,ORD-337212,P002,保濕控油化妝水,2,420,840,momo,台中,C5933
